Setting,State,Comment,Path
Prevent the use of Windows colors,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Display settings\General Colors
Prevent the wizard from running.,Enabled,No,\Windows Components\Add features to Windows 10
Prevent use of Offline Files folder,Not configured,No,\Network\Offline Files
Prevent users from adding files to the root of their Users Files folder.,Not configured,No,\Windows Components\File Explorer
Prevent users from adding or removing toolbars,Enabled,No,\Start Menu and Taskbar
Prevent users from customizing their Start Screen,Enabled,No,\Start Menu and Taskbar
Prevent users from moving taskbar to another screen dock location,Enabled,No,\Start Menu and Taskbar
Prevent users from rearranging toolbars,Enabled,No,\Start Menu and Taskbar
Prevent users from replacing the Command Prompt with Windows PowerShell in the menu they see when they right-click the lower-left corner or press the Windows logo key+X,Enabled,No,\Windows Components\Edge UI
Prevent users from resizing the taskbar,Enabled,No,\Start Menu and Taskbar
Prevent users from sharing files within their profile.,Not configured,No,\Windows Components\Network Sharing
Prevent users from uninstalling applications from Start,Enabled,No,\Start Menu and Taskbar
Prevent viewing Web directory,Not configured,No,\Windows Components\NetMeeting
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Binary Behavior Security Restriction
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Consistent Mime Handling
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Local Machine Zone Lockdown Security
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Mime Sniffing Safety Feature
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\MK Protocol Security Restriction
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Network Protocol Lockdown
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Notification bar
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Object Caching Protection
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Protection From Zone Elevation
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Restrict ActiveX Install
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Restrict File Download
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Scripted Window Security Restrictions
Process Mitigation Options,Not configured,No,\System\Mitigation Options
Prohibit access of the Windows Connect Now wizards,Not configured,No,\Network\Windows Connect Now
Prohibit access to Control Panel and PC settings,Disabled,No,\Control Panel
Prohibit access to properties of a LAN connection,Not configured,No,\Network\Network Connections
Prohibit access to properties of components of a LAN connection,Not configured,No,\Network\Network Connections
Prohibit access to properties of components of a remote access connection,Not configured,No,\Network\Network Connections
Prohibit access to the Advanced Settings item on the Advanced menu,Not configured,No,\Network\Network Connections
Prohibit access to the New Connection Wizard,Not configured,No,\Network\Network Connections
Prohibit access to the Remote Access Preferences item on the Advanced menu,Not configured,No,\Network\Network Connections
Prohibit adding and removing components for a LAN or remote access connection,Not configured,No,\Network\Network Connections
Prohibit adding items,Enabled,No,\Desktop\Desktop
Prohibit adjusting desktop toolbars,Not configured,No,\Desktop
Prohibit Browse,Not configured,No,\Windows Components\Task Scheduler
Prohibit changes,Enabled,No,\Desktop\Desktop
Prohibit changing properties of a private remote access connection,Not configured,No,\Network\Network Connections
Prohibit closing items,Not configured,No,\Desktop\Desktop
Prohibit connecting and disconnecting a remote access connection,Not configured,No,\Network\Network Connections
Prohibit deleting items,Not configured,No,\Desktop\Desktop
Prohibit deletion of remote access connections,Not configured,No,\Network\Network Connections
Prohibit Drag-and-Drop,Not configured,No,\Windows Components\Task Scheduler
Prohibit editing items,Not configured,No,\Desktop\Desktop
Prohibit Enabling/Disabling components of a LAN connection,Not configured,No,\Network\Network Connections
Prohibit installing or uninstalling color profiles,Not configured,No,\Windows Components\Windows Color System
Prohibit New Task Creation,Not configured,No,\Windows Components\Task Scheduler
Prohibit renaming private remote access connections,Not configured,No,\Network\Network Connections
Prohibit rollback,Not configured,No,\Windows Components\Windows Installer
Prohibit selection of visual style font size,Enabled,No,\Control Panel\Personalization
Prohibit Task Deletion,Not configured,No,\Windows Components\Task Scheduler
Prohibit TCP/IP advanced configuration,Not configured,No,\Network\Network Connections
Prohibit user configuration of Offline Files,Not configured,No,\Network\Offline Files
Prohibit User from manually redirecting Profile Folders,Not configured,No,\Desktop
Prohibit viewing of status for an active connection,Not configured,No,\Network\Network Connections
Project 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Project 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Prompt for password on resume from hibernate/suspend,Not configured,No,\System\Power Management
Public Key Policies,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Publisher 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Publisher 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
QoS Admission Control,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
RAS Dialin - User Node,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Reader,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Redirect folders on primary computers only,Not configured,No,\System\Folder Redirection
Reminder balloon frequency,Not configured,No,\Network\Offline Files
Reminder balloon lifetime,Not configured,No,\Network\Offline Files
Remote Access,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Remote Desktop Services Configuration,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Remote Desktops,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Remote Installation Services,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Group Policy snap-in extensions
Removable Disks: Deny read access,Not configured,No,\System\Removable Storage Access
Removable Disks: Deny write access,Not configured,No,\System\Removable Storage Access
Removable Storage,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Removable Storage Management,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
"Remove ""Make Available Offline"" command",Not configured,No,\Network\Offline Files
"Remove ""Make Available Offline"" for these files and folders",Not configured,No,\Network\Offline Files
"Remove ""Map Network Drive"" and ""Disconnect Network Drive""",Not configured,No,\Windows Components\File Explorer
"Remove ""Recently added"" list from Start Menu",Not configured,No,\Start Menu and Taskbar
"Remove ""Run this time"" button for outdated ActiveX controls in Internet Explorer ",Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
"Remove ""Work offline"" command",Not configured,No,\Network\Offline Files
Remove access to the context menus for the taskbar,Not configured,No,\Start Menu and Taskbar
Remove access to use all Windows Update features,Enabled,No,\Windows Components\Windows Update
Remove Add or Remove Programs,Enabled,No,\Control Panel\Add or Remove Programs
Remove All Programs list from the Start menu,Not configured,No,\Start Menu and Taskbar
Remove and prevent access to the Shut Down Restart Sleep and Hibernate commands,Not configured,No,\Start Menu and Taskbar
Remove Balloon Tips on Start Menu items,Not configured,No,\Start Menu and Taskbar
Remove CD Burning features,Not configured,No,\Windows Components\File Explorer
Remove Change Password,Enabled,No,\System\Ctrl+Alt+Del Options
Remove Clock from the system notification area,Not configured,No,\Start Menu and Taskbar
Remove common program groups from Start Menu,Not configured,No,\Start Menu and Taskbar
Remove Computer icon on the desktop,Not configured,No,\Desktop
Remove Default Programs link from the Start menu.,Not configured,No,\Start Menu and Taskbar
