Setting,State,Comment,Path
Register PTR records,Not configured,No,\Network\DNS Client
Registration refresh interval,Not configured,No,\Network\DNS Client
Reminder balloon frequency,Not configured,No,\Network\Offline Files
Reminder balloon lifetime,Not configured,No,\Network\Offline Files
Remote host allows delegation of non-exportable credentials,Not configured,No,\System\Credentials Delegation
Removable Disks: Deny execute access,Enabled,No,\System\Removable Storage Access
Removable Disks: Deny read access,Not configured,No,\System\Removable Storage Access
Removable Disks: Deny write access,Not configured,No,\System\Removable Storage Access
"Remove ""Disconnect"" option from Shut Down dialog",Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment
"Remove ""Make Available Offline"" command",Not configured,No,\Network\Offline Files
"Remove ""Make Available Offline"" for these files and folders",Not configured,No,\Network\Offline Files
"Remove ""Recently added"" list from Start Menu",Not configured,No,\Start Menu and Taskbar
"Remove ""Run this time"" button for outdated ActiveX controls in Internet Explorer ",Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
"Remove ""Work offline"" command",Not configured,No,\Network\Offline Files
"Remove access to ""Pause updates"" feature",Not configured,No,\Windows Components\Windows Update
Remove access to use all Windows Update features,Enabled,No,\Windows Components\Windows Update
Remove All Programs list from the Start menu,Not configured,No,\Start Menu and Taskbar
Remove and prevent access to the Shut Down Restart Sleep and Hibernate commands,Not configured,No,\Start Menu and Taskbar
Remove Boot / Shutdown / Logon / Logoff status messages,Enabled,No,\System
Remove browse dialog box for new source,Not configured,No,\Windows Components\Windows Installer
Remove frequent programs list from the Start Menu,Not configured,No,\Start Menu and Taskbar
Remove Program Compatibility Property Page,Not configured,No,\Windows Components\Application Compatibility
Remove users' ability to invoke machine policy refresh,Not configured,No,\System\Group Policy
Remove Windows Security item from Start menu,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Render legacy filters,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Replace addresses in conflicts,Not configured,No,\Network\DNS Client
Report operating system errors,Not configured,No,\Windows Components\Windows Error Reporting\Advanced Error Reporting Settings
Report unplanned shutdown events,Not configured,No,\Windows Components\Windows Error Reporting\Advanced Error Reporting Settings
Report when logon server was not available during user logon,Not configured,No,\Windows Components\Windows Logon Options
Reporting Server,Not configured,No,\System\App-V\Reporting
Re-prompt for restart with scheduled installations,Not configured,No,\Windows Components\Windows Update
Request compound authentication,Not configured,No,\System\KDC
Require a password when a computer wakes (on battery),Not configured,No,\System\Power Management\Sleep Settings
Require a password when a computer wakes (plugged in),Not configured,No,\System\Power Management\Sleep Settings
Require additional authentication at startup,Not configured,No,\Windows Components\BitLocker Drive Encryption\Operating System Drives
Require additional authentication at startup (Windows Server 2008 and Windows Vista),Not configured,No,\Windows Components\BitLocker Drive Encryption\Operating System Drives
Require digits,Not configured,No,\System\PIN Complexity
Require domain users to elevate when setting a network's location,Not configured,No,\Network\Network Connections
Require lowercase letters,Not configured,No,\System\PIN Complexity
Require pin for pairing,Not configured,No,\Windows Components\Connect
Require PIN pairing,Not configured,No,\Network\Wireless Display
Require Publish As Admin,Not configured,No,\System\App-V\Streaming
Require secure RPC communication,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Security
Require special characters,Not configured,No,\System\PIN Complexity
Require strict KDC validation,Not configured,No,\System\Kerberos
Require strict target SPN match on remote procedure calls,Not configured,No,\System\Kerberos
Require trusted path for credential entry,Not configured,No,\Windows Components\Credential User Interface
Require uppercase letters,Not configured,No,\System\PIN Complexity
Require use of fast startup,Not configured,No,\System\Shutdown
Require use of specific security layer for remote (RDP) connections,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Security
Require user authentication for remote connections by using Network Level Authentication,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Security
Reschedule Automatic Updates scheduled installations,Not configured,No,\Windows Components\Windows Update
Reserve battery notification level,Not configured,No,\System\Power Management\Notification Settings
Reset platform validation data after BitLocker recovery,Not configured,No,\Windows Components\BitLocker Drive Encryption\Operating System Drives
Restrict Accelerators to those deployed through Group Policy,Not configured,No,\Windows Components\Internet Explorer\Accelerators
Restrict delegation of credentials to remote servers,Not configured,No,\System\Credentials Delegation
Restrict Internet communication,Not configured,No,\System\Internet Communication Management
Restrict potentially unsafe HTML Help functions to specified folders,Not configured,No,\System
Restrict Remote Desktop Services users to a single Remote Desktop Services session,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Connections
Restrict search providers to a specific list,Not configured,No,\Windows Components\Internet Explorer
Restrict system locales,Not configured,No,\System\Locale Services
Restrict these programs from being launched from Help,Not configured,No,\System
Restrict Unauthenticated RPC clients,Not configured,No,\System\Remote Procedure Call
Restrict unpacking and installation of gadgets that are not digitally signed.,Enabled,No,\Windows Components\Desktop Gadgets
Restrict user locales,Not configured,No,\System\Locale Services
Restricted Sites Zone Restricted Protocols,Not configured,No,\Windows Components\Internet Explorer\Security Features\Network Protocol Lockdown\Restricted Protocols Per Security Zone
Restricted Sites Zone Template,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Restricts the UI language Windows uses for all logged users,Not configured,No,\Control Panel\Regional and Language Options
Return domain controller address type,Not configured,No,\System\Net Logon\DC Locator DNS Records
Reverse the subject name stored in a certificate when displaying,Not configured,No,\Windows Components\Smart Card
Roaming File Exclusions,Not configured,No,\System\App-V\Integration
Roaming Registry Exclusions,Not configured,No,\System\App-V\Integration
Route all traffic through the internal network,Not configured,No,\Network\Network Connections
